score,is_answered,owner_rep,owner_accept_rate,title_len,body_length,num_codeblocks,len_codeblocks,code/text,num_tags
1,True,0,0,67,1118,0,0,0.0,2
1,False,11,0,45,788,0,0,0.0,4
-2,False,27,0,86,966,0,0,0.0,2
1,False,134,0,63,547,0,0,0.0,3
1,True,3412,69,76,234,1,66,0.28205128205128205,1
1,False,69,0,73,206,1,14,0.06796116504854369,3
1,False,11,0,83,190,1,21,0.11052631578947368,5
-1,False,91,83,62,872,0,0,0.0,2
1,True,314,0,45,487,0,0,0.0,3
1,True,1944,0,84,741,0,0,0.0,2
1,False,21,0,49,198,0,0,0.0,3
1,True,0,0,67,823,22,283,0.34386391251518833,4
-1,True,2734,57,45,878,0,0,0.0,3
3,True,117,0,47,789,5,126,0.1596958174904943,4
2,True,453,0,68,2196,15,186,0.08469945355191257,3
2,True,1071,67,41,353,3,75,0.21246458923512748,2
26,True,707,0,62,807,0,0,0.0,2
31,True,444,0,43,351,3,83,0.23646723646723647,4
7,True,83,0,46,456,3,28,0.06140350877192982,5
1,True,123,0,48,179,0,0,0.0,3
1,True,43,0,66,765,0,0,0.0,3
4,True,83,0,97,896,1,15,0.016741071428571428,2
1,True,81,0,75,552,2,65,0.11775362318840579,1
1,True,324,0,65,450,3,162,0.36,3
1,True,9356,68,87,890,3,15,0.016853932584269662,2
12,True,662,0,27,2500,2,38,0.0152,1
1,True,4378,60,52,145,0,0,0.0,2
4,True,596,43,68,465,0,0,0.0,3
17,True,277,0,87,556,0,0,0.0,1
1,False,369,0,55,416,0,0,0.0,1
1,False,11,0,112,524,8,101,0.19274809160305342,3
1,False,21,0,106,2237,0,0,0.0,3
2,True,1516,86,43,3488,1,48,0.013761467889908258,3
-1,False,83,0,82,1386,1,9,0.006493506493506494,4
2,False,5133,43,50,910,0,0,0.0,3
2,True,311,0,63,1833,1,79,0.0430987452264048,3
1,False,461,0,46,929,2,25,0.02691065662002153,2
2,False,41,0,72,536,0,0,0.0,3
-4,True,54,0,21,122,1,42,0.3442622950819672,3
-1,False,1,0,27,518,0,0,0.0,2
3,True,171,0,38,908,0,0,0.0,1
1,True,111,0,80,1391,0,0,0.0,5
2,True,4598,0,64,863,1,20,0.023174971031286212,3
4,True,118,0,65,3288,0,0,0.0,3
1,False,11,0,17,1041,0,0,0.0,2
1,True,11532,75,87,7858,3,27,0.003435988801221685,2
5,True,3959,63,61,648,9,220,0.3395061728395062,2
4,False,41,0,53,112,0,0,0.0,4
5,False,471,100,53,1372,7,158,0.1151603498542274,4
9,True,4985,0,35,730,0,0,0.0,4
1,True,63,0,48,384,0,0,0.0,4
-3,True,332,0,45,1777,0,0,0.0,2
1,True,93,0,31,821,0,0,0.0,4
-1,True,51,0,37,1482,0,0,0.0,2
1,True,123,0,83,552,9,132,0.2391304347826087,4
1,True,103,0,41,757,1,12,0.015852047556142668,4
-1,False,13,0,32,291,0,0,0.0,3
1,True,471,44,65,1248,1,84,0.0673076923076923,4
1,True,986,0,42,79,0,0,0.0,1
-1,True,13903,91,47,497,2,29,0.05835010060362173,2
1,True,4111,99,26,1904,10,131,0.06880252100840337,5
1,False,21,0,27,351,1,116,0.33048433048433046,2
1,True,11,0,74,2139,0,0,0.0,4
1,True,393,56,94,1643,2,744,0.4528301886792453,5
10,True,37,0,47,2878,4,30,0.010423905489923557,4
2,False,1881,45,133,13859,3,79,0.005700266974529187,4
-1,True,1,0,103,2217,0,0,0.0,4
1,True,15,0,41,301,1,4,0.013289036544850499,3
4,True,4072,93,123,5007,5,375,0.07489514679448772,5
2,True,1250,89,79,783,0,0,0.0,3
1,True,73,0,121,2354,0,0,0.0,2
3,True,1907,92,48,1849,2,18,0.009734991887506761,3
-1,True,1,0,29,181,0,0,0.0,3
5,True,23924,78,81,468,3,33,0.07051282051282051,5
1,True,949,0,58,1595,6,115,0.07210031347962383,3
2,False,917,0,102,1288,0,0,0.0,5
2,True,41,0,113,664,0,0,0.0,2
1,True,21,0,56,1258,0,0,0.0,4
6,True,0,0,48,313,0,0,0.0,2
3,True,143,0,118,607,0,0,0.0,5
1,True,9505,91,47,1911,0,0,0.0,4
1,True,145,0,35,506,0,0,0.0,3
1,True,35,0,66,345,0,0,0.0,2
1,False,33,0,159,544,5,31,0.05698529411764706,5
1,True,675,0,44,1101,0,0,0.0,3
1,False,133,0,45,752,1,21,0.027925531914893616,3
2,True,481,0,56,587,1,46,0.07836456558773425,5
1,True,2674,60,27,538,0,0,0.0,2
3,True,2358,68,47,481,4,43,0.0893970893970894,1
1,True,2867,0,63,9898,1,34,0.0034350373812891493,2
1,True,35,0,54,1301,2,35,0.026902382782475018,2
1,True,11,0,60,678,2,27,0.03982300884955752,4
1,False,81,0,76,3117,0,0,0.0,5
3,False,31,0,59,1348,0,0,0.0,2
1,True,13,0,19,1112,2,4,0.0035971223021582736,2
1,True,189,0,34,4981,1,48,0.009636619152780567,5
1,True,47,0,51,1254,5,55,0.043859649122807015,3
-1,False,2370,0,47,1228,8,128,0.10423452768729642,1
1,True,1418,78,45,833,0,0,0.0,3
1,False,100,0,91,588,4,56,0.09523809523809523,3
1,True,15,0,77,4114,0,0,0.0,1
2,False,51,0,35,2558,1,37,0.014464425332290852,5
3,False,247,0,54,1188,0,0,0.0,3
3,True,55,0,117,1427,0,0,0.0,2
1,True,11296,0,44,213,1,3,0.014084507042253521,1
2,True,6217,42,55,1696,8,218,0.12853773584905662,5
1,True,311,0,67,731,3,130,0.17783857729138167,1
2,True,4148,0,90,985,3,40,0.04060913705583756,1
1,True,13,0,22,687,0,0,0.0,1
1,True,2293,0,43,671,7,49,0.07302533532041729,1
1,True,765,0,50,945,1,28,0.02962962962962963,4
4,True,6551,50,64,1059,3,47,0.044381491973559964,2
1,True,41,0,66,182,6,135,0.7417582417582418,3
2,True,301,0,54,278,0,0,0.0,3
6,True,235,100,63,1728,2,141,0.08159722222222222,2
2,True,1705,0,40,6865,2,53,0.007720320466132556,2
1,True,984,0,36,991,4,142,0.1432896064581231,3
1,True,75,0,64,855,0,0,0.0,1
1,True,97,0,52,600,0,0,0.0,3
1,False,12335,51,73,229,0,0,0.0,5
2,True,23,0,35,2110,2,84,0.03981042654028436,3
1,True,47,0,67,654,5,37,0.05657492354740061,3
1,True,13,0,33,425,1,34,0.08,3
3,True,169,0,75,1223,1,14,0.011447260834014717,1
1,True,49,0,39,998,9,81,0.0811623246492986,2
-1,False,15405,86,58,917,0,0,0.0,3
1,True,252,0,42,344,1,64,0.18604651162790697,3
-1,False,1,0,34,1940,2,36,0.018556701030927835,1
-1,True,509,0,53,1335,0,0,0.0,4
2,True,5437,50,53,564,0,0,0.0,2
-1,True,9,0,38,1504,0,0,0.0,1
1,True,2231,21,95,977,3,214,0.21903787103377687,3
1,True,127,0,67,939,0,0,0.0,2
1,True,41,0,84,214,0,0,0.0,4
-2,True,1,0,61,228,0,0,0.0,1
-1,True,799,0,50,1777,7,102,0.057400112549240295,2
3,True,575,0,74,2242,3,60,0.026761819803746655,4
2,True,2078,0,71,1050,0,0,0.0,5
-1,True,9,0,31,474,0,0,0.0,3
1,True,1823,0,41,318,5,114,0.3584905660377358,3
1,True,21,0,69,1188,0,0,0.0,2
1,True,41,0,41,316,0,0,0.0,5
2,False,29,0,60,4823,6,114,0.023636740617872694,4
-2,True,1,0,42,287,1,48,0.1672473867595819,5
4,True,8116,46,119,2052,5,273,0.13304093567251463,2
-2,True,11711,39,107,406,0,0,0.0,2
-1,False,164,0,42,548,0,0,0.0,1
5,True,255,0,55,661,2,9,0.01361573373676248,5
1,False,11,0,48,814,0,0,0.0,1
-3,True,15,0,71,339,0,0,0.0,2
1,False,47,0,61,555,3,100,0.18018018018018017,1
1,True,144,0,78,296,4,80,0.2702702702702703,2
1,False,11,0,101,2060,2,52,0.02524271844660194,2
1,True,1593,71,55,1460,13,145,0.09931506849315068,4
-2,True,53,29,45,327,0,0,0.0,3
1,False,11,0,63,6936,0,0,0.0,2
2,True,25421,0,90,527,4,19,0.036053130929791274,4
1,True,597,0,65,873,1,13,0.014891179839633447,2
1,False,164,0,48,1749,1,44,0.025157232704402517,3
1,True,27,0,81,1342,0,0,0.0,1
2,False,87,0,46,8675,0,0,0.0,5
1,True,65,0,62,620,0,0,0.0,2
1,True,69,0,85,2750,17,266,0.09672727272727273,5
1,False,139,0,28,202,0,0,0.0,5
1,True,66689,75,39,455,1,6,0.013186813186813187,2
2,True,3064,0,51,2207,5,52,0.023561395559583146,2
1,True,51,0,73,384,0,0,0.0,5
1,True,113,0,65,1632,0,0,0.0,4
-1,False,1,0,55,84,2,19,0.2261904761904762,3
1,True,3,0,61,648,0,0,0.0,4
1,True,365,33,48,1117,5,34,0.03043867502238138,2
-1,False,255,0,73,120,0,0,0.0,2
1,True,91,0,41,977,0,0,0.0,2
2,True,43,0,65,746,0,0,0.0,4
3,True,72,0,56,885,0,0,0.0,4
1,True,31,0,37,330,3,151,0.4575757575757576,4
2,False,131,0,50,385,0,0,0.0,5
1,False,3838,64,48,483,1,13,0.026915113871635612,1
2,False,123,0,53,513,0,0,0.0,5
1,False,109,50,33,3996,0,0,0.0,3
1,True,0,0,36,671,8,82,0.12220566318926974,1
1,False,11,0,111,852,0,0,0.0,2
1,True,1601,0,81,5389,5,80,0.014845054741139358,5
1,True,33,0,52,529,0,0,0.0,5
-1,False,37,0,36,121,0,0,0.0,4
-2,True,1,0,36,458,3,39,0.0851528384279476,4
-1,False,81,0,23,247,1,15,0.06072874493927125,4
1,False,0,0,63,477,0,0,0.0,1
1,False,379,25,40,490,1,84,0.17142857142857143,4
-1,True,41,0,75,1469,0,0,0.0,3
1,False,1295,0,51,846,0,0,0.0,5
1,True,83,0,61,904,0,0,0.0,3
-2,True,3,0,46,664,0,0,0.0,3
-1,True,249,0,35,677,1,51,0.07533234859675036,2
1,True,63,0,37,954,0,0,0.0,2
2,False,323,0,76,788,0,0,0.0,5
-1,True,15,0,66,432,0,0,0.0,1
1,False,3241,98,85,1961,1,45,0.022947475777664456,2
-1,True,41,0,68,956,2,138,0.14435146443514643,2
2,False,6119,0,38,715,3,26,0.03636363636363636,5
1,True,19801,100,40,244,1,7,0.028688524590163935,1
-1,True,15,0,48,707,0,0,0.0,3
1,False,89,86,50,298,0,0,0.0,4
1,False,378,14,37,826,1,43,0.05205811138014528,4
-5,True,1,0,67,354,0,0,0.0,5
1,True,11,0,44,1081,2,26,0.024051803885291396,4
1,True,11,0,44,748,0,0,0.0,3
45,True,17016,87,136,2932,11,110,0.03751705320600273,4
6,True,63,0,72,2083,0,0,0.0,4
7,True,151,0,23,215,0,0,0.0,3
1,True,59,0,86,434,0,0,0.0,3
2,True,23,0,51,6061,1,146,0.024088434251773636,5
1,False,212,0,64,1452,0,0,0.0,1
1,True,91,0,37,175,0,0,0.0,3
18,True,1001,0,60,631,9,55,0.08716323296354993,5
21,True,1708,47,140,1040,2,362,0.34807692307692306,2
2,False,35,0,28,1398,0,0,0.0,3
1,False,5057,0,67,440,2,21,0.04772727272727273,5
2,True,83,0,70,138,2,12,0.08695652173913043,1
5,True,53,0,81,580,0,0,0.0,4
3,True,73,0,36,1068,0,0,0.0,4
1,True,15715,61,58,2310,0,0,0.0,3
-1,True,3,0,67,539,0,0,0.0,5
1,True,73,0,45,1089,1,18,0.01652892561983471,4
3,True,43,0,44,358,0,0,0.0,1
3,True,298,0,60,133,0,0,0.0,2
7,True,1829,60,64,99,0,0,0.0,2
2,True,3988,69,54,1333,0,0,0.0,2
2,True,141,0,56,809,2,108,0.1334981458590853,5
8,True,159,0,93,299,0,0,0.0,3
8,True,872,60,83,372,0,0,0.0,2
1,True,397,75,49,651,0,0,0.0,3
2,True,1478,0,55,649,0,0,0.0,4
1,False,53,0,52,397,0,0,0.0,4
2,True,3322,79,55,721,7,96,0.13314840499306518,2
3,True,751,0,54,1932,0,0,0.0,4
1,True,303,0,70,221,2,108,0.48868778280542985,3
1,True,11,0,54,4213,0,0,0.0,2
1,True,91,0,49,2018,0,0,0.0,4
2,True,602,0,38,1059,14,291,0.2747875354107649,3
1,True,148,0,52,734,0,0,0.0,3
1,True,143,0,67,603,1,18,0.029850746268656716,4
8,True,609,0,49,113,0,0,0.0,2
5,True,1415,0,44,1455,7,61,0.04192439862542955,5
7,True,270,0,41,417,1,7,0.016786570743405275,2
1,True,181,0,39,280,0,0,0.0,5
3,True,3382,80,65,756,3,109,0.14417989417989419,5
1,False,13,0,54,1045,0,0,0.0,5
1,True,15,0,57,135,0,0,0.0,2
1,True,43,0,42,462,0,0,0.0,5
-3,True,17,0,47,244,0,0,0.0,3
4,True,109,0,45,1029,1,18,0.01749271137026239,4
4,True,67,0,80,235,0,0,0.0,5
1,True,35,0,77,788,2,42,0.0532994923857868,4
-1,False,439,0,58,401,0,0,0.0,2
1,True,13,0,56,642,1,8,0.012461059190031152,4
2,True,0,0,31,849,1,59,0.06949352179034157,5
-1,True,61,0,48,1159,2,22,0.01898188093183779,2
-1,True,167,0,47,926,0,0,0.0,4
5,True,421,50,59,403,0,0,0.0,4
1,False,3934,15,56,1079,0,0,0.0,3
-1,False,1019,0,33,541,0,0,0.0,4
2,True,21,0,61,1059,2,320,0.3021718602455146,2
-1,True,124,67,37,3764,7,79,0.020988310308182784,5
-1,False,1,0,77,1589,0,0,0.0,4
1,True,544,0,26,1581,2,33,0.020872865275142316,5
-1,True,35,0,55,385,0,0,0.0,2
1,False,11,0,52,786,1,22,0.027989821882951654,2
1,True,105,0,59,1271,1,29,0.022816679779701022,4
-1,False,7,0,39,193,0,0,0.0,5
1,True,223,0,63,1306,1,9,0.006891271056661562,3
5,True,53,0,47,2312,0,0,0.0,3
1,True,415,0,53,5220,0,0,0.0,3
-1,False,1637,0,54,311,0,0,0.0,1
3,True,33,0,56,1375,0,0,0.0,5
-2,True,37,0,43,1871,0,0,0.0,5
1,True,13,0,75,623,4,123,0.19743178170144463,4
-1,False,1,0,67,1085,3,172,0.1585253456221198,2
3,True,31,0,100,1835,2,89,0.048501362397820165,2
-1,True,11,0,31,271,1,66,0.24354243542435425,4
1,True,684,0,84,596,0,0,0.0,2
3,True,147,0,42,762,1,72,0.09448818897637795,3
-1,False,1,0,46,168,0,0,0.0,1
-1,True,27,0,63,547,0,0,0.0,4
1,True,11,0,43,1421,1,142,0.09992962702322308,1
3,True,6951,52,93,414,3,16,0.03864734299516908,4
1,True,71,0,46,1620,0,0,0.0,4
2,True,531,67,69,2324,12,225,0.096815834767642,4
1,False,355,0,129,3348,4,434,0.12962962962962962,4
1,True,3346,77,42,1222,1,20,0.016366612111292964,5
1,False,113,0,25,1391,0,0,0.0,3
2,True,32250,50,92,901,6,161,0.17869034406215317,2
1,True,215,0,83,506,4,40,0.07905138339920949,4
-1,True,386,0,22,362,0,0,0.0,5
1,True,362,0,59,412,0,0,0.0,3
-1,False,19,0,43,152,2,34,0.2236842105263158,3
2,True,193,0,35,245,0,0,0.0,2
2,True,107,63,51,266,1,18,0.06766917293233082,3
-1,True,0,0,53,588,6,23,0.0391156462585034,4
1,False,11,0,44,4169,0,0,0.0,3
-3,True,0,0,61,1134,0,0,0.0,4
1,False,149,100,115,658,0,0,0.0,3
1,False,476,0,62,1024,0,0,0.0,3
-1,True,6994,0,55,913,0,0,0.0,1
1,True,48,0,60,736,0,0,0.0,3
1,True,27,0,66,2381,0,0,0.0,2
2,True,33,0,53,963,10,131,0.1360332294911734,2
1,True,131,0,73,1064,2,44,0.041353383458646614,3
-4,True,459,0,50,255,0,0,0.0,3
1,True,21,0,48,297,0,0,0.0,5
1,True,37,0,54,705,0,0,0.0,5
1,True,23,0,57,454,8,133,0.29295154185022027,2
1,True,522,80,82,766,0,0,0.0,2
1,True,35,0,57,423,0,0,0.0,2
2,False,1419,100,68,1098,1,19,0.017304189435336976,4
1,False,17,0,102,521,0,0,0.0,4
-2,True,105,0,36,539,3,95,0.17625231910946196,1
2,True,349,0,82,469,5,71,0.1513859275053305,5
-1,True,1,0,32,739,0,0,0.0,2
1,True,41,0,34,987,4,118,0.11955420466058764,4
2,True,89,0,35,633,0,0,0.0,4
1,True,1905,83,79,2163,0,0,0.0,5
2,True,774,75,111,4047,0,0,0.0,3
-1,True,19,0,87,625,0,0,0.0,2
2,False,41,0,34,435,2,16,0.0367816091954023,2
1,True,33,0,52,686,0,0,0.0,1
-1,False,57,0,92,300,0,0,0.0,1
1,True,951,0,81,1507,2,290,0.192435301924353,2
35,True,497,0,30,220,1,10,0.045454545454545456,1
-1,False,23,0,98,178,0,0,0.0,5
1,False,13850,83,104,708,0,0,0.0,5
-1,True,77,0,58,352,0,0,0.0,3
1,True,348,0,35,1561,3,61,0.039077514413837285,3
1,True,49,0,31,393,0,0,0.0,3
3,True,2682,0,56,1304,2,28,0.02147239263803681,5
1,True,195,0,47,609,0,0,0.0,4
2,True,174,0,27,1189,0,0,0.0,2
1,True,11,0,98,535,2,68,0.12710280373831775,1
-1,True,35,0,48,573,0,0,0.0,4
5,True,51,0,88,813,2,136,0.16728167281672818,1
1,False,11,0,100,791,0,0,0.0,3
2,True,978,0,73,494,0,0,0.0,3
1,True,400,0,55,421,1,78,0.18527315914489312,3
1,True,63,0,29,483,0,0,0.0,5
1,False,35,0,113,1013,0,0,0.0,4
-1,True,462,0,44,309,2,123,0.39805825242718446,3
-1,True,3,0,83,366,2,108,0.29508196721311475,3
1,True,109,0,92,1582,0,0,0.0,4
2,False,182,0,61,1182,2,108,0.09137055837563451,3
-2,True,113,0,36,1133,0,0,0.0,1
3,False,421,50,56,257,0,0,0.0,3
1,True,801,0,31,453,0,0,0.0,1
6,True,1320,76,58,2183,3,49,0.02244617498854787,2
-1,True,2324,60,98,156,1,10,0.0641025641025641,1
1,True,444,0,56,1084,1,6,0.005535055350553505,2
1,True,2682,0,44,1657,5,52,0.03138201569100785,3
-1,True,302,0,48,373,0,0,0.0,3
1,False,4164,67,52,4671,2,175,0.0374652108756155,4
1,True,37,0,60,9053,2,56,0.006185794764166574,4
1,False,1215,40,67,283,0,0,0.0,3
-1,False,1,0,73,99,0,0,0.0,3
1,True,27,0,53,6277,0,0,0.0,4
1,False,363,0,69,480,1,39,0.08125,2
3,False,31,0,66,1537,0,0,0.0,2
3,True,1389,0,55,179,1,6,0.0335195530726257,3
-1,True,3,0,68,1321,1,75,0.05677517032551098,2
1,False,155,0,80,201,3,128,0.6368159203980099,2
1,True,1189,0,28,635,3,100,0.15748031496062992,3
4,False,2151,41,73,2078,1,5,0.002406159769008662,2
1,False,2522,82,107,468,1,43,0.09188034188034189,4
-1,False,1,0,79,859,0,0,0.0,5
2,True,2338,73,26,1406,0,0,0.0,2
-1,True,454,0,64,772,0,0,0.0,2
-1,False,3870,35,62,113,0,0,0.0,4
1,True,954,0,17,1087,0,0,0.0,1
-1,True,529,0,59,478,0,0,0.0,2
1,True,429,21,60,771,0,0,0.0,3
1,True,33,0,48,281,1,6,0.021352313167259787,2
1,True,15,0,47,865,3,19,0.021965317919075144,1
3,True,313,0,55,18768,2,44,0.0023444160272804776,3
1,True,41,0,61,1755,1,70,0.039886039886039885,3
1,False,21,0,76,343,0,0,0.0,2
-1,True,35,0,73,620,1,44,0.07096774193548387,4
-1,False,1,0,61,200,1,11,0.055,5
-1,True,19,0,65,681,0,0,0.0,2
1,False,713,55,37,415,2,26,0.06265060240963856,3
-2,True,854,67,52,2594,12,113,0.04356206630686199,1
1,False,6119,0,57,666,1,4,0.006006006006006006,5
-1,True,1,0,82,1011,0,0,0.0,3
1,False,388,0,46,312,0,0,0.0,3
2,True,391,0,144,752,0,0,0.0,5
1,False,21,0,51,2442,0,0,0.0,3
1,False,532,0,60,553,0,0,0.0,4
1,True,29,0,38,1178,3,286,0.2427843803056027,3
-2,False,1,0,54,425,0,0,0.0,4
-2,True,19,0,22,420,0,0,0.0,4
-2,False,1,0,51,393,2,11,0.027989821882951654,4
2,False,271,0,42,1536,0,0,0.0,4
1,True,11,0,99,421,2,109,0.2589073634204275,3
2,False,536,86,60,243,0,0,0.0,2
1,False,185,0,37,250,0,0,0.0,3
-1,True,33,0,59,408,0,0,0.0,1
1,True,13,0,58,1129,0,0,0.0,3
1,False,27,0,70,1320,0,0,0.0,3
1,False,11,0,88,2211,0,0,0.0,4
2,True,719,53,45,658,0,0,0.0,2
1,False,119,0,72,630,0,0,0.0,4
-1,False,53,0,50,511,0,0,0.0,3
1,True,51,0,53,987,0,0,0.0,3
1,False,57,0,47,207,3,37,0.178743961352657,2
1,False,33,0,84,521,3,80,0.15355086372360843,1
1,True,56,0,36,436,0,0,0.0,4
3,True,1332,0,106,407,1,79,0.1941031941031941,5
1,True,11,0,112,1309,10,105,0.08021390374331551,4
1,True,668,0,61,1136,0,0,0.0,4
1,False,39,0,116,359,0,0,0.0,5
45,True,826,0,47,6825,2,33,0.004835164835164835,5
1,True,11,0,71,6003,0,0,0.0,5
2,True,58,0,69,595,1,96,0.16134453781512606,5
1,True,41,0,39,726,0,0,0.0,3
2,True,47,0,100,174,0,0,0.0,3
3,True,825,0,34,1108,0,0,0.0,5
3,True,179,0,56,1676,0,0,0.0,4
1,True,495,31,92,231,0,0,0.0,2
3,False,4466,81,34,2155,2,23,0.010672853828306265,5
3,True,131,0,80,4796,0,0,0.0,2
4,True,141,0,48,881,9,395,0.44835414301929627,4
4,True,1078,63,64,660,0,0,0.0,2
2,False,23,0,66,1749,0,0,0.0,3
1,False,141,0,42,408,0,0,0.0,3
9,True,7802,52,62,801,0,0,0.0,2
3,True,31,0,38,695,1,21,0.030215827338129497,5
4,False,87,0,38,2144,0,0,0.0,3
20,True,4586,79,53,367,2,49,0.1335149863760218,5
4,False,41,0,53,1121,0,0,0.0,5
2,True,195,0,56,492,3,24,0.04878048780487805,4
4,True,67,0,46,532,0,0,0.0,4
3,True,33,0,28,489,0,0,0.0,4
4,True,3182,88,98,1008,14,140,0.1388888888888889,4
1,True,3521,60,41,491,3,30,0.06109979633401222,3
2,True,791,73,40,2094,3,39,0.01862464183381089,4
1,True,379,0,65,526,0,0,0.0,2
3,True,9090,0,40,377,5,15,0.03978779840848806,3
2,True,45,0,39,227,0,0,0.0,1
2,False,21,0,129,1638,3,75,0.045787545787545784,3
2,True,46,0,53,205,2,12,0.05853658536585366,2
8,True,117,57,51,1265,0,0,0.0,4
7,True,18102,92,92,819,0,0,0.0,3
1,False,1122,71,54,929,1,21,0.022604951560818085,4
-2,False,1,0,36,261,0,0,0.0,2
2,False,31,0,58,656,0,0,0.0,2
1,True,95,0,57,1607,1,38,0.023646546359676415,4
-1,False,81,0,40,474,0,0,0.0,2
10,True,742,0,100,462,0,0,0.0,4
4,True,65,0,35,432,1,89,0.20601851851851852,4
4,True,147,0,58,983,1,38,0.038657171922685654,3
2,False,21,0,39,1601,1,2,0.0012492192379762648,4
1,False,21,0,63,778,0,0,0.0,4
2,True,144,0,63,1898,3,182,0.0958904109589041,5
1,True,2673,0,57,1193,11,52,0.04358759430008382,3
2,False,25,0,83,22327,0,0,0.0,4
1,True,21,0,94,6241,0,0,0.0,5
1,True,2004,0,48,274,1,4,0.014598540145985401,2
1,False,11,0,42,197,0,0,0.0,3
2,True,515,0,56,1096,0,0,0.0,5
1,True,101,0,99,435,1,18,0.041379310344827586,4
3,False,31,0,40,408,0,0,0.0,3
2,True,37,0,87,308,0,0,0.0,2
3,True,31,0,48,230,6,20,0.08695652173913043,2
1,False,39,0,55,234,0,0,0.0,5
1,False,33,0,52,250,0,0,0.0,1
1,True,51,0,61,1194,0,0,0.0,2
1,True,85,0,21,606,0,0,0.0,2
2,True,1217,0,58,292,0,0,0.0,5
1,False,481,0,67,649,2,55,0.0847457627118644,4
1,False,126,60,33,487,0,0,0.0,4
2,True,709,0,58,1453,0,0,0.0,1
1,True,0,0,49,1791,7,53,0.02959240647682859,3
2,True,1953,56,88,394,0,0,0.0,2
1,True,11,0,115,5867,3,32,0.005454235554798023,3
2,True,357,0,28,734,6,36,0.04904632152588556,4
1,False,139,0,58,1646,0,0,0.0,2
1,True,1639,58,87,495,0,0,0.0,5
1,True,41,0,56,1032,1,53,0.05135658914728682,3
1,False,23,0,80,1936,1,15,0.007747933884297521,2
1,True,65,0,21,441,1,45,0.10204081632653061,2
4,True,178,0,34,1002,1,82,0.08183632734530938,4
1,True,791,0,90,219,2,59,0.2694063926940639,4
3,True,297,60,72,1797,0,0,0.0,5
3,False,339,0,137,2089,0,0,0.0,3
3,False,2907,71,37,375,5,92,0.24533333333333332,3
2,True,73,0,57,228,2,21,0.09210526315789473,1
2,True,45,0,28,135,0,0,0.0,1
1,True,280,0,64,746,2,130,0.1742627345844504,5
1,False,479,0,74,1827,2,116,0.06349206349206349,5
1,True,77,0,41,510,1,3,0.0058823529411764705,5
-5,False,15,0,45,1494,0,0,0.0,5
1,True,653,0,70,913,7,92,0.10076670317634173,2
1,False,27,0,89,178,0,0,0.0,1
-1,True,1,0,55,215,0,0,0.0,2
1,True,21,0,94,12921,0,0,0.0,4
1,False,33,0,75,1448,3,46,0.031767955801104975,3
3,True,159,0,48,963,0,0,0.0,5
1,False,29,0,48,4180,8,150,0.03588516746411483,2
3,True,518,64,57,1021,1,49,0.047992164544564155,5
4,True,11753,99,96,1104,9,109,0.09873188405797101,5
4,True,447,0,73,386,1,42,0.10880829015544041,2
5,False,91,0,39,85,0,0,0.0,3
1,True,33,0,29,154,0,0,0.0,3
1,False,69,0,62,539,5,318,0.5899814471243042,3
1,True,31,0,50,225,0,0,0.0,3
2,True,23,0,73,370,0,0,0.0,2
4,True,2111,67,66,581,1,29,0.04991394148020654,3
1,True,21,0,40,6436,0,0,0.0,3
2,False,286,0,101,1010,9,69,0.06831683168316832,4
1,True,63,0,69,2576,14,210,0.08152173913043478,1
1,True,13,0,67,483,0,0,0.0,1
1,True,5043,0,27,1667,3,80,0.04799040191961608,5
1,False,539,0,48,896,0,0,0.0,2
-1,False,9,0,43,1717,0,0,0.0,3
1,False,101,0,89,975,0,0,0.0,2
2,False,992,0,58,829,5,89,0.10735826296743065,1
-1,True,3246,0,61,156,0,0,0.0,4
4,False,1082,67,32,462,2,131,0.28354978354978355,1
1,True,312,0,46,1424,1,117,0.08216292134831461,3
1,True,65,0,64,738,0,0,0.0,2
-2,False,11,0,28,934,0,0,0.0,4
2,False,51,0,73,1225,1,47,0.03836734693877551,5
1,True,221,0,41,626,0,0,0.0,3
1,False,11,0,57,3960,0,0,0.0,3
1,True,13,0,40,774,5,63,0.08139534883720931,4
1,True,145,0,71,569,1,28,0.0492091388400703,3
1,True,2542,83,72,2245,1,415,0.18485523385300667,2
1,True,866,95,69,1055,1,35,0.03317535545023697,3
1,False,21,0,39,320,0,0,0.0,4
1,False,11,0,50,1204,1,51,0.04235880398671096,2
1,False,208,53,52,277,0,0,0.0,1
1,True,105,0,42,1437,3,36,0.025052192066805846,4
1,True,97,0,83,1192,1,1,0.0008389261744966443,5
1,False,11,0,121,3284,1,14,0.004263093788063338,1
1,True,599,0,42,508,1,28,0.05511811023622047,2
1,False,11,0,56,907,2,27,0.029768467475192944,5
1,True,587,0,40,573,6,137,0.23909249563699825,3
1,True,424,0,81,414,10,101,0.24396135265700483,3
-1,False,7,0,36,637,0,0,0.0,3
3,True,61,0,77,749,0,0,0.0,5
2,True,0,0,52,127,0,0,0.0,4
1,False,11,0,119,6632,0,0,0.0,2
1,False,11,0,77,427,0,0,0.0,2
2,True,21,0,53,390,0,0,0.0,4
-1,True,33,0,26,512,0,0,0.0,3
1,True,15,0,69,1561,18,165,0.1057014734144779,2
-1,False,41,0,44,2693,0,0,0.0,3
2,False,347,40,22,1733,0,0,0.0,2
6,False,145,67,44,2112,0,0,0.0,2
3,True,129,0,56,3001,0,0,0.0,3
1,True,119,0,51,934,0,0,0.0,1
2,True,59,0,33,354,0,0,0.0,3
